date,code,name,open,high,low,close,volume
2024-07-16,D011,演示新能源,33.1045,33.2652,32.8812,33.0416,831185
2024-07-17,D011,演示新能源,33.4193,34.1313,32.9675,33.676,1556886
2024-07-18,D011,演示新能源,31.9578,33.5986,29.3197,30.9065,2030022
2024-07-19,D011,演示新能源,30.792,30.9674,30.5412,30.7162,1629645
2024-07-22,D011,演示新能源,31.0692,31.7345,30.6472,31.3092,1733169
2024-07-23,D011,演示新能源,31.4539,31.7605,31.2451,31.5511,1946431
2024-07-24,D011,演示新能源,31.0487,31.6,30.1771,30.7226,2707806
2024-07-25,D011,演示新能源,31.2845,32.3204,30.6427,31.6707,3583966
2024-07-26,D011,演示新能源,31.8557,32.2317,31.6052,31.9802,1018661
2024-07-29,D011,演示新能源,31.3763,32.0242,30.3463,30.9862,1189871
2024-07-30,D011,演示新能源,30.9206,31.0478,30.7501,30.8771,2339453
2024-07-31,D011,演示新能源,30.247,30.9164,29.1805,29.841,2525400
2024-08-01,D011,演示新能源,30.9296,32.9493,29.7113,31.7006,1795629
2024-08-02,D011,演示新能源,32.0813,32.7964,31.6288,32.3402,4123162
2024-08-05,D011,演示新能源,31.7978,32.3888,30.8617,31.4462,1767237
2024-08-06,D011,演示新能源,32.2871,33.834,31.3434,32.8732,2194939
2024-08-07,D011,演示新能源,33.36,34.2639,32.7943,33.6926,3148931
2024-08-08,D011,演示新能源,34.1759,35.0747,33.6126,34.5059,2902253
2024-08-09,D011,演示新能源,33.7707,34.5477,32.5315,33.2977,1638266
2024-08-12,D011,演示新能源,33.4349,33.7328,33.2298,33.5271,1978745
2024-08-13,D011,演示新能源,32.8233,33.5685,31.6355,32.3703,2631093
2024-08-14,D011,演示新能源,32.0192,32.4281,31.3834,31.7893,1463620
2024-08-15,D011,演示新能源,31.0165,31.8205,29.7307,30.5219,2015611
2024-08-16,D011,演示新能源,30.3559,30.5811,30.0219,30.2463,2186470
2024-08-19,D011,演示新能源,30.3598,30.6115,30.1848,30.436,1566349
2024-08-20,D011,演示新能源,31.0815,32.2684,30.3507,31.5272,2243900
2024-08-21,D011,演示新能源,31.9565,32.7569,31.4534,32.2492,1107051
2024-08-22,D011,演示新能源,33.144,34.7909,32.1408,33.7687,1526546
2024-08-23,D011,演示新能源,34.445,35.6897,33.6769,34.9112,2707298
2024-08-26,D011,演示新能源,34.2973,34.962,33.2428,33.8998,1470743
2024-08-27,D011,演示新能源,32.4843,33.869,30.2574,31.6045,1690021
2024-08-28,D011,演示新能源,31.947,32.595,31.5344,32.1795,1497345
2024-08-29,D011,演示新能源,31.9146,32.2397,31.4172,31.7405,1200134
2024-08-30,D011,演示新能源,31.299,31.7929,30.522,31.0114,2066215
2024-09-02,D011,演示新能源,31.0271,31.1153,30.9494,31.0375,3245057
2024-09-03,D011,演示新能源,31.0519,31.138,30.9754,31.0615,1445737
2024-09-04,D011,演示新能源,32.0345,33.8298,30.9456,32.7177,2407024
2024-09-05,D011,演示新能源,32.3372,32.775,31.6539,32.0884,1474199
2024-09-06,D011,演示新能源,31.6601,32.1423,30.903,31.3809,2449700
2024-09-09,D011,演示新能源,31.662,32.203,31.3134,31.8522,2265799
2024-09-10,D011,演示新能源,32.3053,33.1481,31.7768,32.6145,1595305
2024-09-11,D011,演示新能源,32.0974,32.6652,31.1997,31.7616,3350380
2024-09-12,D011,演示新能源,31.7818,31.8791,31.698,31.7953,2845397
2024-09-13,D011,演示新能源,31.7251,31.8585,31.5454,31.6785,2176340
2024-09-16,D011,演示新能源,30.8056,31.7008,29.3708,30.2499,1829596
2024-09-17,D011,演示新能源,30.2355,30.3103,30.1512,30.226,3772927
2024-09-18,D011,演示新能源,31.2196,33.0557,30.1079,31.9191,2835397
2024-09-19,D011,演示新能源,31.43,31.9696,30.5782,31.1123,3097056
2024-09-20,D011,演示新能源,31.6446,32.6276,31.0336,32.0096,2178878
2024-09-23,D011,演示新能源,32.3623,33.0287,31.9384,32.6017,3487923
2024-09-24,D011,演示新能源,32.0673,32.6514,31.1428,31.7206,2310826
2024-09-25,D011,演示新能源,31.0887,31.7621,30.0168,30.6813,3364977
2024-09-26,D011,演示新能源,30.5745,30.7418,30.3367,30.5037,2192016
2024-09-27,D011,演示新能源,29.9833,30.549,29.0868,29.6462,2899461
2024-09-30,D011,演示新能源,29.3045,29.6983,28.6904,29.0811,3906229
2024-10-01,D011,演示新能源,29.5151,30.3207,29.0112,29.8117,2626492
2024-10-02,D011,演示新能源,30.1113,30.6818,29.7465,30.3144,1614010
2024-10-03,D011,演示新能源,30.0024,30.3691,29.4336,29.7979,2565737
2024-10-04,D011,演示新能源,30.928,33.0283,29.6627,31.7303,1822382
2024-10-07,D011,演示新能源,31.8269,32.0528,31.6661,31.8917,911733
2024-10-08,D011,演示新能源,32.153,32.6607,31.8238,32.3296,2756126
2024-10-09,D011,演示新能源,32.5128,32.887,32.2629,32.6361,2734230
2024-10-10,D011,演示新能源,32.2532,32.6932,31.5662,32.0028,1910786
2024-10-11,D011,演示新能源,31.9897,32.0668,31.9039,31.9809,1371041
2024-10-14,D011,演示新能源,31.4436,32.0289,30.5165,31.0953,2385409
2024-10-15,D011,演示新能源,31.0248,31.1571,30.8458,30.9779,1685217
2024-10-16,D011,演示新能源,30.9933,31.0811,30.9159,31.0036,1378278
2024-10-17,D011,演示新能源,30.1999,31.0299,28.8709,29.6868,2824656
2024-10-18,D011,演示新能源,30.2648,31.3291,29.6073,30.6628,2106173
2024-10-21,D011,演示新能源,30.7079,30.8448,30.6013,30.7381,2338945
2024-10-22,D011,演示新能源,30.4969,30.7959,30.0409,30.3383,2145612
2024-10-23,D011,演示新能源,30.4266,30.6356,30.277,30.4857,2554973
2024-10-24,D011,演示新能源,29.6697,30.5093,28.3246,29.1495,2174499
2024-10-25,D011,演示新能源,29.6222,30.4968,29.0773,29.946,1613178
2024-10-28,D011,演示新能源,29.1316,29.968,27.7915,28.6129,2456499
2024-10-29,D011,演示新能源,28.277,28.663,27.6745,28.0574,2771514
2024-10-30,D011,演示新能源,27.5548,28.0977,26.693,27.2295,3349418
2024-10-31,D011,演示新能源,27.2525,27.3452,27.175,27.2678,1612607
2024-11-01,D011,演示新能源,26.9792,27.3167,26.4552,26.7902,2460242
2024-11-04,D011,演示新能源,27.0206,27.4658,26.7329,27.1764,2561016
2024-11-05,D011,演示新能源,26.5984,27.2094,25.6242,26.2266,1366275
2024-11-06,D011,演示新能源,25.7134,26.2615,24.8412,25.3822,2402919
2024-11-07,D011,演示新能源,24.7091,25.4024,23.5986,24.2799,1718003
2024-11-08,D011,演示新能源,23.2643,24.2575,21.667,22.6332,2007376
2024-11-11,D011,演示新能源,21.7976,22.6267,20.4649,21.274,1571973
2024-11-12,D011,演示新能源,21.57,22.1212,21.2239,21.7719,1084389
2024-11-13,D011,演示新能源,21.5659,21.8118,21.1864,21.4308,1442391
2024-11-14,D011,演示新能源,21.2637,21.4711,20.9475,21.1538,1859794
2024-11-15,D011,演示新能源,21.5995,22.419,21.0948,21.9071,1179800
2024-11-18,D011,演示新能源,21.9259,22.001,21.8633,21.9384,1701814
2024-11-19,D011,演示新能源,21.9447,21.9993,21.8945,21.949,1274390
2024-11-20,D011,演示新能源,21.9943,22.114,21.9049,22.0245,2621954
2024-11-21,D011,演示新能源,21.7189,22.061,21.1808,21.5198,1577122
2024-11-22,D011,演示新能源,21.1853,21.5536,20.6036,20.9681,1611406
2024-11-25,D011,演示新能源,20.6676,21.0023,20.1406,20.4721,1320990
2024-11-26,D011,演示新能源,20.2706,20.5093,19.9014,20.1385,1611927
2024-11-27,D011,演示新能源,19.5142,20.146,18.5001,19.119,2669612
2024-11-28,D011,演示新能源,19.3072,19.6662,19.0773,19.4348,2725934
2024-11-29,D011,演示新能源,19.8193,20.5271,19.3823,20.0842,3925858
2024-12-02,D011,演示新能源,20.8066,22.1459,19.9982,21.3177,2191786
2024-12-03,D011,演示新能源,21.8821,22.9202,21.2486,22.2753,1951054
2024-12-04,D011,演示新能源,22.3769,22.5926,22.2298,22.4451,1731400
2024-12-05,D011,演示新能源,22.5478,22.7659,22.3992,22.6168,1749651
2024-12-06,D011,演示新能源,22.7627,23.0547,22.5697,22.8609,1603909
2024-12-09,D011,演示新能源,22.9265,23.0823,22.8148,22.9704,2051261
2024-12-10,D011,演示新能源,22.9944,23.0804,22.9243,23.0104,2222448
2024-12-11,D011,演示新能源,23.8792,25.4937,22.9065,24.4959,1425350
2024-12-12,D011,演示新能源,24.7222,25.1564,24.4429,24.8754,2341181
2024-12-13,D011,演示新能源,24.5542,24.9177,23.9842,24.3446,1701033
2024-12-16,D011,演示新能源,24.4283,24.6177,24.2953,24.4844,2325015
2024-12-17,D011,演示新能源,23.6569,24.4861,22.3248,23.1357,949683
2024-12-18,D011,演示新能源,23.9148,25.3556,23.0431,24.464,1346247
2024-12-19,D011,演示新能源,24.6498,25.014,24.4123,24.7753,1564390
2024-12-20,D011,演示新能源,25.1364,25.8074,24.7162,25.383,1748452
2024-12-23,D011,演示新能源,25.4068,25.4974,25.3322,25.4227,1705654
2024-12-24,D011,演示新能源,25.6245,26.018,25.3687,25.7609,3297203
2024-12-25,D011,演示新能源,25.298,25.7978,24.5048,24.9986,2288566
2024-12-26,D011,演示新能源,25.4739,26.3493,24.9324,25.8009,2100631
2024-12-27,D011,演示新能源,25.8597,26.0098,25.7489,25.899,2405856
2024-12-30,D011,演示新能源,25.4424,25.9366,24.6584,25.1469,2095538
2024-12-31,D011,演示新能源,25.3041,25.6203,25.0946,25.4099,3466500
2025-01-01,D011,演示新能源,25.2667,25.4591,24.9805,25.1722,2569889
2025-01-02,D011,演示新能源,25.1145,25.2222,24.9687,25.0762,2492996
2025-01-03,D011,演示新能源,25.1779,25.3992,25.0252,25.2461,2156783
2025-01-06,D011,演示新能源,25.0888,25.2946,24.7801,24.9851,2575824
2025-01-07,D011,演示新能源,24.8434,25.0334,24.5605,24.7498,3584596
2025-01-08,D011,演示新能源,24.9544,25.3515,24.6971,25.0927,1427837
2025-01-09,D011,演示新能源,25.0435,25.1426,24.9119,25.0109,2241733
2025-01-10,D011,演示新能源,25.0004,25.0609,24.9329,24.9934,1881204
2025-01-13,D011,演示新能源,25.4874,26.3968,24.9259,25.8278,1200874
2025-01-14,D011,演示新能源,25.4249,25.8682,24.7245,25.1633,3427788
2025-01-15,D011,演示新能源,25.4443,25.9749,25.1071,25.6352,1700714
2025-01-16,D011,演示新能源,24.9077,25.6512,23.7155,24.4452,1129320
2025-01-17,D011,演示新能源,24.5274,24.7145,24.3957,24.5825,2545952
2025-01-20,D011,演示新能源,24.7809,25.167,24.5302,24.915,1940590
2025-01-21,D011,演示新能源,25.0722,25.3881,24.8632,25.1781,3071476
2025-01-22,D011,演示新能源,25.3424,25.6708,25.1257,25.4531,1357953
2025-01-23,D011,演示新能源,25.1725,25.4983,24.6653,24.9888,2603872
2025-01-24,D011,演示新能源,25.1387,25.442,24.937,25.2396,1740658
2025-01-27,D011,演示新能源,24.9881,25.2854,24.528,24.8233,2134730
2025-01-28,D011,演示新能源,24.1693,24.8434,23.0897,23.7522,1733381
2025-01-29,D011,演示新能源,23.7865,23.8915,23.7045,23.8094,2445182
2025-01-30,D011,演示新能源,23.4392,23.8468,22.7952,23.1987,4091592
2025-01-31,D011,演示新能源,23.3404,23.6264,23.1505,23.4358,2044631
2025-02-03,D011,演示新能源,23.2198,23.4789,22.8205,23.078,1448945
2025-02-04,D011,演示新能源,22.1258,23.0585,20.6258,21.5335,2831104
2025-02-05,D011,演示新能源,22.0751,23.0708,21.4663,22.4516,1529523
2025-02-06,D011,演示新能源,22.4227,22.4964,22.33,22.4035,1928409
2025-02-07,D011,演示新能源,22.17,22.4438,21.7451,22.017,2535334
2025-02-10,D011,演示新能源,22.3969,23.0983,21.9612,22.6575,5588939
2025-02-11,D011,演示新能源,22.176,22.6851,21.3643,21.8662,1874449
2025-02-12,D011,演示新能源,21.5606,21.9023,21.0231,21.3616,2426154
2025-02-13,D011,演示新能源,21.5644,21.9525,21.3152,21.7018,2038800
2025-02-14,D011,演示新能源,21.3894,21.7371,20.8416,21.186,1695197
2025-02-17,D011,演示新能源,20.9688,21.2243,20.5726,20.8264,2436365
2025-02-18,D011,演示新能源,20.1751,20.8335,19.1182,19.7631,2423356
2025-02-19,D011,演示新能源,20.0285,20.5236,19.717,20.2094,2112617
2025-02-20,D011,演示新能源,20.1284,20.2491,19.9544,20.0748,1374886
2025-02-21,D011,演示新能源,20.2698,20.6423,20.0311,20.402,1370443
2025-02-24,D011,演示新能源,20.8612,21.7053,20.3427,21.179,1881052
2025-02-25,D011,演示新能源,21.5627,22.2704,21.1241,21.8264,1812483
2025-02-26,D011,演示新能源,21.947,22.1944,21.7814,22.0281,1487134
2025-02-27,D011,演示新能源,21.9547,22.0716,21.7893,21.906,1959885
2025-02-28,D011,演示新能源,21.5509,21.9396,20.936,21.3205,2765782
2025-03-03,D011,演示新能源,20.9397,21.3512,20.2866,20.6933,1746193
2025-03-04,D011,演示新能源,20.7222,20.812,20.6518,20.7415,1917240
2025-03-05,D011,演示新能源,20.7292,20.7829,20.6673,20.721,2522700
2025-03-06,D011,演示新能源,19.91,20.7093,18.6248,19.4037,2116246
2025-03-07,D011,演示新能源,19.6908,20.2238,19.3572,19.8869,1403109
2025-03-10,D011,演示新能源,20.0345,20.3247,19.845,20.1342,1399616
2025-03-11,D011,演示新能源,20.5921,21.4337,20.0754,20.9091,1466632
2025-03-12,D011,演示新能源,20.6937,20.9468,20.3013,20.5526,1153183
2025-03-13,D011,演示新能源,20.7207,21.0472,20.5089,20.8343,1583604
2025-03-14,D011,演示新能源,20.4422,20.863,19.7733,20.1889,2542248
2025-03-17,D011,演示新能源,19.8543,20.2195,19.2761,19.6373,2003833
2025-03-18,D011,演示新能源,20.0687,20.8616,19.5812,20.3669,2413182
2025-03-19,D011,演示新能源,20.706,21.3327,20.316,20.9383,1866796
2025-03-20,D011,演示新能源,20.8969,20.98,20.7864,20.8694,3842528
2025-03-21,D011,演示新能源,21.0319,21.3494,20.8252,21.1416,2407028
2025-03-24,D011,演示新能源,21.26,21.5024,21.098,21.3397,5641760
2025-03-25,D011,演示新能源,20.939,21.3692,20.2551,20.68,3714424
2025-03-26,D011,演示新能源,20.1606,20.699,19.299,19.8286,1338622
2025-03-27,D011,演示新能源,19.7303,19.8672,19.5288,19.6653,1899885
2025-03-28,D011,演示新能源,19.0849,19.6755,18.1375,18.7167,1524111
2025-03-31,D011,演示新能源,19.1905,20.0617,18.6579,19.52,1771762
2025-04-01,D011,演示新能源,18.6449,19.4938,17.2796,18.1038,1690557
2025-04-02,D011,演示新能源,17.7862,18.1302,17.2406,17.5806,1008637
2025-04-03,D011,演示新能源,17.3882,17.6119,17.0403,17.2623,1727780
2025-04-04,D011,演示新能源,16.857,17.2804,16.1803,16.5972,3245749
2025-04-07,D011,演示新能源,16.2211,16.6156,15.5911,15.9798,3553410
2025-04-08,D011,演示新能源,16.1328,16.4255,15.945,16.2365,1566729
2025-04-09,D011,演示新能源,16.2384,16.2741,16.204,16.2397,2335136
2025-04-10,D011,演示新能源,16.302,16.4393,16.2067,16.3438,1857254
2025-04-11,D011,演示新能源,16.5067,16.8173,16.308,16.6172,2604080
2025-04-14,D011,演示新能源,16.7605,17.0372,16.5816,16.8574,2730091
2025-04-15,D011,演示新能源,16.6298,16.8855,16.228,16.4815,2406565
2025-04-16,D011,演示新能源,16.2252,16.5073,15.7795,16.0588,932176
2025-04-17,D011,演示新能源,16.4125,17.0627,16.0128,16.6571,3559933
2025-04-18,D011,演示新能源,16.6988,16.8021,16.6235,16.7267,1469418
2025-04-21,D011,演示新能源,16.3754,16.7473,15.7826,16.1494,1737281
2025-04-22,D011,演示新能源,16.031,16.18,15.8049,15.9531,2806510
2025-04-23,D011,演示新能源,16.0233,16.1735,15.9205,16.0704,2790800
2025-04-24,D011,演示新能源,15.962,16.1011,15.7519,15.8905,2178566
2025-04-25,D011,演示新能源,15.8569,15.9221,15.7695,15.8346,1570460
2025-04-28,D011,演示新能源,15.7838,15.8659,15.6681,15.75,2348108
2025-04-29,D011,演示新能源,15.6493,15.7803,15.4525,15.5829,2443520
2025-04-30,D011,演示新能源,15.7825,16.1561,15.547,15.9185,2052400
2025-05-01,D011,演示新能源,16.1044,16.4542,15.8827,16.2307,2153925
2025-05-02,D011,演示新能源,16.0214,16.2583,15.6499,15.8848,2933368
2025-05-05,D011,演示新能源,16.226,16.8534,15.84,16.4617,2341326
2025-05-06,D011,演示新能源,16.079,16.4793,15.4393,15.8335,2643214
2025-05-07,D011,演示新能源,16.0064,16.3334,15.7983,16.1238,2738605
2025-05-08,D011,演示新能源,15.7637,16.1421,15.1596,15.5324,2152651
2025-05-09,D011,演示新能源,15.4034,15.5615,15.1614,15.3186,2314002
2025-05-12,D011,演示新能源,15.1455,15.3456,14.8337,15.0323,3417753
2025-05-13,D011,演示新能源,15.4042,16.0878,14.9859,15.6625,1727976
2025-05-14,D011,演示新能源,15.9325,16.431,15.6228,16.1177,2771582
2025-05-15,D011,演示新能源,15.6619,16.1279,14.9146,15.3721,2423391
2025-05-16,D011,演示新能源,15.2978,15.4021,15.1449,15.2488,2543674
2025-05-19,D011,演示新能源,15.0368,15.274,14.6637,14.8987,3403579
2025-05-20,D011,演示新能源,14.7182,14.9246,14.3956,14.6003,1429027
2025-05-21,D011,演示新能源,14.3681,14.623,13.9652,14.2174,2292374
2025-05-22,D011,演示新能源,14.4511,14.8834,14.182,14.6113,3379758
2025-05-23,D011,演示新能源,14.5478,14.6399,14.4139,14.5058,1682443
2025-05-26,D011,演示新能源,14.498,14.5348,14.4561,14.4929,1066480
2025-05-27,D011,演示新能源,14.8857,15.6084,14.445,15.1596,3449423
2025-05-28,D011,演示新能源,14.851,15.179,14.3285,14.6521,1384607
2025-05-29,D011,演示新能源,14.8929,15.3382,14.6157,15.0579,3096247
2025-05-30,D011,演示新能源,15.053,15.088,15.0148,15.0498,1703066
2025-06-02,D011,演示新能源,15.0721,15.1395,15.0196,15.087,1290204
2025-06-03,D011,演示新能源,15.5394,16.3734,15.0328,15.8564,1665359
2025-06-04,D011,演示新能源,15.9668,16.1855,15.8232,16.0413,2781633
2025-06-05,D011,演示新能源,15.5968,16.0523,14.8667,15.3139,2003025
2025-06-06,D011,演示新能源,15.2796,15.3443,15.192,15.2567,2127895
2025-06-09,D011,演示新能源,15.1734,15.2863,15.0058,15.1183,2568123
2025-06-10,D011,演示新能源,15.1663,15.2772,15.0877,15.1984,4368275
2025-06-11,D011,演示新能源,15.2565,15.3846,15.1675,15.2954,3990833
2025-06-12,D011,演示新能源,15.4686,15.7953,15.2612,15.5863,1901363
2025-06-13,D011,演示新能源,15.4779,15.616,15.269,15.4065,1954775
2025-06-16,D011,演示新能源,15.5327,15.7779,15.3737,15.618,989801
2025-06-17,D011,演示新能源,15.6016,15.6492,15.543,15.5906,3397674
2025-06-18,D011,演示新能源,16.2655,17.5289,15.5079,16.7488,2057672
2025-06-19,D011,演示新能源,17.1279,17.8248,16.7001,17.3903,1858256
2025-06-20,D011,演示新能源,17.3563,17.4249,17.2652,17.3337,1556874
2025-06-23,D011,演示新能源,17.3809,17.4949,17.2987,17.4126,1977275
2025-06-24,D011,演示新能源,17.2906,17.4457,17.0557,17.2102,1957495
2025-06-25,D011,演示新能源,17.0038,17.2401,16.6345,16.8689,2602784
2025-06-26,D011,演示新能源,16.5969,16.8949,16.1256,16.4204,1576307
2025-06-27,D011,演示新能源,16.4441,16.5166,16.3874,16.4599,1879275
2025-06-30,D011,演示新能源,16.1275,16.4811,15.5642,15.9132,1968302
2025-07-01,D011,演示新能源,16.6498,18.035,15.8212,17.18,2079459
2025-07-02,D011,演示新能源,17.2264,17.3386,17.1454,17.2575,926125
2025-07-03,D011,演示新能源,17.743,18.6368,17.1988,18.0821,2056346
2025-07-04,D011,演示新能源,18.0364,18.118,17.9246,18.0061,1903830
2025-07-07,D011,演示新能源,17.2786,17.993,16.1298,16.8254,1821338
2025-07-08,D011,演示新能源,16.8221,16.8591,16.7828,16.8198,1935099
2025-07-09,D011,演示新能源,16.9171,17.1152,16.7851,16.9826,1461118
2025-07-10,D011,演示新能源,17.2551,17.7596,16.9407,17.4417,3033413
2025-07-11,D011,演示新能源,17.337,17.4754,17.13,17.2679,5199672
2025-07-14,D011,演示新能源,16.9286,17.2908,16.3523,16.7098,2994265
2025-07-15,D011,演示新能源,16.6621,16.7429,16.55,16.6306,1990395
2025-07-16,D011,演示新能源,16.5328,16.6627,16.3388,16.4682,2329492
2025-07-17,D011,演示新能源,16.7285,17.2106,16.4278,16.9067,1343835
2025-07-18,D011,演示新能源,17.1879,17.7076,16.8644,17.3805,2080013
2025-07-21,D011,演示新能源,16.5152,17.3441,15.1824,15.9847,1763956
2025-07-22,D011,演示新能源,15.707,16.0081,15.2294,15.5271,3157096
2025-07-23,D011,演示新能源,15.649,15.8869,15.4942,15.7313,2410561
2025-07-24,D011,演示新能源,16.2164,17.1112,15.6734,16.5568,1473314
2025-07-25,D011,演示新能源,16.6369,16.805,16.5229,16.6907,1765008
2025-07-28,D011,演示新能源,16.6399,16.7237,16.5227,16.6063,1751526
2025-07-29,D011,演示新能源,16.6794,16.8358,16.5724,16.7285,2726248
2025-07-30,D011,演示新能源,17.0457,17.6299,16.6843,17.2638,2000644
2025-07-31,D011,演示新能源,17.5416,18.0557,17.2212,17.7318,2209696
2025-08-01,D011,演示新能源,17.2908,17.7484,16.5587,17.0088,1647999
2025-08-04,D011,演示新能源,17.17,17.4786,16.9719,17.2792,2285467
2025-08-05,D011,演示新能源,17.1675,17.3124,16.9496,17.0938,2363105
2025-08-06,D011,演示新能源,16.9049,17.1242,16.5636,16.7813,2156964
2025-08-07,D011,演示新能源,17.0592,17.573,16.7394,17.2497,2287195
2025-08-08,D011,演示新能源,17.467,17.8739,17.2101,17.6149,2150279
2025-08-11,D011,演示新能源,17.1734,17.6311,16.4411,16.8912,1728682
2025-08-12,D011,演示新能源,16.8679,16.9249,16.7953,16.8523,1569767
2025-08-13,D011,演示新能源,16.5895,16.8787,16.1325,16.4188,2071750
2025-08-14,D011,演示新能源,16.5615,16.8372,16.3835,16.6581,2475610
2025-08-15,D011,演示新能源,16.9961,17.6178,16.6126,17.2291,2508826
2025-08-18,D011,演示新能源,17.1355,17.2625,16.9472,17.0737,2540713
2025-08-19,D011,演示新能源,17.1306,17.2604,17.0391,17.1688,1432150
2025-08-20,D011,演示新能源,17.6479,18.5297,17.1108,17.9824,3512321
2025-08-21,D011,演示新能源,18.2939,18.869,17.9367,18.5077,2063493
2025-08-22,D011,演示新能源,18.3736,18.5428,18.1171,18.2854,3268916
2025-08-25,D011,演示新能源,18.0917,18.3182,17.74,17.9648,2348747
2025-08-26,D011,演示新能源,17.5595,17.985,16.8803,17.2994,870021
2025-08-27,D011,演示新能源,17.2389,17.3335,17.1044,17.1988,2331861
2025-08-28,D011,演示新能源,16.8866,17.2232,16.3522,16.6848,3468175
2025-08-29,D011,演示新能源,16.1691,16.6911,15.3312,15.8426,2779619
2025-09-01,D011,演示新能源,15.8166,15.8742,15.7417,15.7992,3318018
2025-09-02,D011,演示新能源,15.9971,16.3678,15.7631,16.1318,3678429
2025-09-03,D011,演示新能源,16.4089,16.9205,16.091,16.5989,2188785
2025-09-04,D011,演示新能源,16.2521,16.6195,15.6664,16.0288,1501478
2025-09-05,D011,演示新能源,16.2239,16.59,15.9923,16.3566,2047814
2025-09-08,D011,演示新能源,16.1607,16.3851,15.8101,16.0327,1646833
2025-09-09,D011,演示新能源,16.2476,16.6487,15.9954,16.3941,2758872
2025-09-10,D011,演示新能源,16.5926,16.9653,16.3569,16.7276,1725182
2025-09-11,D011,演示新能源,16.7841,16.9124,16.6937,16.8219,2419617
2025-09-12,D011,演示新能源,17.065,17.5168,16.7818,17.231,3429952
2025-09-15,D011,演示新能源,17.1016,17.2635,16.8553,17.0164,2087233
2025-09-16,D011,演示新能源,17.1236,17.3388,16.9811,17.1957,5347505
2025-09-17,D011,演示新能源,17.3556,17.6621,17.1585,17.4638,1772790
2025-09-18,D011,演示新能源,17.823,18.4838,17.4157,18.0708,1741775
2025-09-19,D011,演示新能源,18.1937,18.438,18.033,18.2766,2764741
2025-09-22,D011,演示新能源,17.7346,18.2858,16.8502,17.3908,1037987
2025-09-23,D011,演示新能源,17.1826,17.421,16.8101,17.0466,1681810
2025-09-24,D011,演示新能源,17.1772,17.4329,17.0106,17.2654,2588118
2025-09-25,D011,演示新能源,17.0709,17.2959,16.7202,16.9436,1551637
2025-09-26,D011,演示新能源,16.6883,16.9706,16.2428,16.5223,1655324
2025-09-29,D011,演示新能源,16.6576,16.9204,16.4871,16.749,3715494
2025-09-30,D011,演示新能源,16.7833,16.8744,16.7153,16.8063,1146642
2025-10-01,D011,演示新能源,16.863,16.9919,16.7723,16.9009,1761998
2025-10-02,D011,演示新能源,17.0065,17.219,16.8658,17.0777,2041038
2025-10-03,D011,演示新能源,16.3523,17.0604,15.2133,15.902,1721260
2025-10-06,D011,演示新能源,16.4701,17.5233,15.8344,16.872,1982856
2025-10-07,D011,演示新能源,16.6532,16.9007,16.2651,16.5104,3257872
2025-10-08,D011,演示新能源,16.901,17.6189,16.461,17.1719,1076968
2025-10-09,D011,演示新能源,17.203,17.2894,17.1374,17.2238,2908303
2025-10-10,D011,演示新能源,17.4873,17.9759,17.182,17.6675,1117264
2025-10-13,D011,演示新能源,17.7154,17.8312,17.6318,17.7475,1539362
2025-10-14,D011,演示新能源,17.766,17.8325,17.712,17.7784,1552532
2025-10-15,D011,演示新能源,17.6201,17.8113,17.326,17.5161,1938657
2025-10-16,D011,演示新能源,17.3133,17.5468,16.949,17.1807,1863836
2025-10-17,D011,演示新能源,17.39,17.7828,17.1417,17.5324,1078722
2025-10-20,D011,演示新能源,17.5954,17.7364,17.4968,17.6376,2845213
2025-10-21,D011,演示新能源,17.8563,18.2663,17.5973,18.0051,2639978
2025-10-22,D011,演示新能源,17.8925,18.0397,17.6716,17.8182,3045629
2025-10-23,D011,演示新能源,17.8641,17.9768,17.7823,17.8948,2941745
2025-10-24,D011,演示新能源,17.4185,17.9089,16.6329,17.1148,2049665
2025-10-27,D011,演示新能源,16.8562,17.142,16.4051,16.6881,3057274
2025-10-28,D011,演示新能源,16.6831,16.7215,16.6413,16.6797,4635504
2025-10-29,D011,演示新能源,16.7582,16.9238,16.6456,16.8109,2156960
2025-10-30,D011,演示新能源,17.0112,17.3876,16.7728,17.1474,1692216
2025-10-31,D011,演示新能源,16.7767,17.1677,16.1528,16.5383,1446485
2025-11-03,D011,演示新能源,15.8114,16.5182,14.6747,15.3613,1203815
2025-11-04,D011,演示新能源,15.5335,15.8586,15.327,15.6505,1317718
2025-11-05,D011,演示新能源,15.669,15.7313,15.6191,15.6814,2077627
2025-11-06,D011,演示新能源,15.3975,15.7037,14.9112,15.2138,2068586
2025-11-07,D011,演示新能源,14.9794,15.2378,14.5713,14.8271,3487537
2025-11-10,D011,演示新能源,14.5545,14.8479,14.0883,14.3782,2297802
2025-11-11,D011,演示新能源,14.5585,14.8962,14.3453,14.6812,3060530
2025-11-12,D011,演示新能源,14.7412,14.8717,14.6513,14.7815,1984822
2025-11-13,D011,演示新能源,14.761,14.811,14.6973,14.7473,2203932
2025-11-14,D011,演示新能源,14.9108,15.2197,14.7144,15.0219,1756608
2025-11-17,D011,演示新能源,15.164,15.4361,14.9893,15.2603,2540588
2025-11-18,D011,演示新能源,15.1808,15.29,15.0194,15.1282,1951611
2025-11-19,D011,演示新能源,15.3443,15.7462,15.0923,15.4918,1562852
2025-11-20,D011,演示新能源,15.4946,15.5302,15.4608,15.4965,2643007
